site_name,date,time_created,time_updated,id,doi,date_accessed,instrument,type,units,surveyors,latitude,longitude,northing,easting,elevation,utm_zone,geom,time,depth,site_id,bottom_depth,comments,sample_a,sample_b,sample_c,value
Grand Mesa,2020-02-06,2021-06-01 18:43:29.778014+00:00,,14386,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,4.0,2N13,,vegetation,,,,12.6
Grand Mesa,2020-02-06,2021-06-01 18:43:30.009073+00:00,,14499,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,4.0,2N13,,,,,,12.8
Grand Mesa,2020-02-06,2021-06-01 18:43:30.007519+00:00,,14498,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,9.0,2N13,,,,,,10.8
Grand Mesa,2020-02-06,2021-06-01 18:43:29.776643+00:00,,14385,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,9.0,2N13,,,,,,11.55
Grand Mesa,2020-02-06,2021-06-01 18:43:30.005772+00:00,,14497,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,14.0,2N13,,,,,,11.4
Grand Mesa,2020-02-06,2021-06-01 18:43:29.775194+00:00,,14384,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,14.0,2N13,,,,,,12.09
Grand Mesa,2020-02-06,2021-06-01 18:43:30.004483+00:00,,14496,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,19.0,2N13,,,,,,10.8
Grand Mesa,2020-02-06,2021-06-01 18:43:29.773871+00:00,,14383,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,19.0,2N13,,,,,,11.4
Grand Mesa,2020-02-06,2021-06-01 18:43:29.772259+00:00,,14382,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,24.0,2N13,,,,,,14.78
Grand Mesa,2020-02-06,2021-06-01 18:43:30.002806+00:00,,14495,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,24.0,2N13,,,,,,13.8
Grand Mesa,2020-02-06,2021-06-01 18:43:30.001349+00:00,,14494,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,29.0,2N13,,,,,,13.4
Grand Mesa,2020-02-06,2021-06-01 18:43:29.770110+00:00,,14381,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,29.0,2N13,,,,,,13.71
Grand Mesa,2020-02-06,2021-06-01 18:43:29.999815+00:00,,14493,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,34.0,2N13,,,,,,14.0
Grand Mesa,2020-02-06,2021-06-01 18:43:29.768697+00:00,,14380,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,34.0,2N13,,,,,,13.77
Grand Mesa,2020-02-06,2021-06-01 18:43:29.998338+00:00,,14492,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,39.0,2N13,,,,,,14.6
Grand Mesa,2020-02-06,2021-06-01 18:43:29.766839+00:00,,14379,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,39.0,2N13,,,,,,13.88
Grand Mesa,2020-02-06,2021-06-01 18:43:29.996427+00:00,,14491,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,44.0,2N13,,,,,,13.9
